,0
0,0.6388855800601324
1,0.5938941124385431
2,0.5150573180444407
3,0.8640826529186376
4,0.7233250576831967
5,0.9885703460626986
6,0.6833849245379564
7,0.7269598381099828
8,0.8492078012797128
9,0.710825247559796
10,1.0452626746962363
11,0.6744810464554897
12,0.0
13,0.7200012212753153
14,1.1206177311454284
15,1.04419711613487
16,0.6512640362148553
17,0.8295676772710436
18,0.7981151337921842
19,0.7998889537010309
20,0.8367154386572303
21,1.0085937244954442
22,0.611517078215946
23,0.7437687391507763
24,1.171460998347988
25,0.687302794970725
26,0.8162219954339012
27,0.7398392112210355
28,0.7449022719467948
29,0.0
30,0.6110342712125151
31,0.5735356668724607
32,0.6436850046269921
33,0.6948425917372252
34,0.8012203551859036
35,0.5446445863846867
36,0.5370943726136252
37,0.6139580823371377
38,1.1905912613667258
39,0.7052513172339682
40,0.7902072604401681
41,1.4598770955998708
42,1.0994420266503684
43,0.8366980330239926
44,0.8818032188690659
45,0.8229359592536535
46,0.6298586658391765
47,0.5815761171932858
48,1.2840259822582125
49,0.6439292165844532
50,1.2323761706316234
51,0.7503503597078904
52,1.152417951278551
53,0.4958912935349461
54,0.0
55,0.8793646826521085
56,0.9155308007041651
57,1.244943228003494
58,0.8812877378542183
59,0.6241026214307714
60,0.9618967438346852
61,0.7264844436807248
62,0.9175024656399391
63,1.8882691464834676
64,0.6581360647353068
65,0.8276248271455526
66,1.0107256031796112
67,0.6970408371991187
68,0.7577665549320435
69,0.7601649709762429
70,0.8772815604898535
71,1.2665492308586528
72,0.7560117058240502
73,1.061013636425265
74,0.623166233333942
75,0.5495124870743545
76,0.9687297305644523
77,0.6424035795223331
78,0.8583699454287863
79,0.0
80,0.7331763294187292
81,0.768464885051951
82,1.3592542475436808
83,0.743752020465884
84,0.738646727151142
85,0.9060928945001855
86,0.0
87,0.7782540183548752
88,0.8877031613130496
89,1.2673316827494348
90,1.323952386098915
91,1.2404570764141185
92,0.8427167627742536
93,1.1053752150573013
94,1.3183149467271051
95,0.6820386831308793
96,1.032756654284639
97,0.9109512171443278
98,0.9024464600811134
99,0.8532889398740908
100,0.9418718338203426
101,0.8064744646593427
102,0.9261644574334986
103,0.9752686354010652
104,0.7473489665462985
105,0.9164815028346914
106,1.2137290492736919
107,0.9548001752961014
108,0.7111519855998886
109,1.0754820597326151
110,0.9770761187247244
111,0.9822364465534152
112,0.657325094684673
113,1.0241591258678642
114,0.6458096954561604
115,0.711504119287168
116,0.7640741332817464
117,1.0552121120434648
118,0.8131527827981769
119,0.800093760055802
120,0.8166816483604378
121,0.7678772750637824
122,1.3511427813555454
123,1.285817496663695
124,0.9164529651153517
125,1.70654409492675
126,0.8917975472210676
127,1.1417049489585342
128,1.2445552641973154
129,1.2045342792097007
130,0.7061053724148765
131,0.7155791793676772
132,0.4482515727671465
133,1.1337059425429148
134,1.0526473216839318
135,0.9360322872482416
136,0.8283165787274905
137,1.1642504162745957
138,0.8447996493317748
139,1.043229634585148
140,1.0304653263694437
141,0.0
142,0.9624527034785951
143,1.0510666162198028
144,1.1443816428923497
145,1.1615625592212344
146,0.8679777162774115
147,0.8290542524721184
148,0.9051071549110379
149,0.7466188645641794
150,0.9021342615762838
151,0.6087544343416263
152,0.8699314742438536
153,0.7573496178425827
154,0.6602948150858553
155,0.9348055586866776
156,1.0454621318339967
157,0.9555126378422033
158,0.6254970905190854
159,0.8032809261131165
160,0.7211604770118386
161,0.4377510294701121
162,0.9626256819983441
163,0.8235040721127548
164,0.5748713329999092
165,0.833222912012382
166,0.7498019681746813
167,0.6932120313168574
168,1.2934266623899486
169,1.0875654889720228
170,0.7122437067828874
171,1.269649548553347
172,0.8787635898459756
173,0.7575256985839148
174,1.0466994515624215
175,0.9634197749172712
176,0.7785976339866483
177,0.9776536717527048
178,0.9994079362112017
179,0.7366132951573915
180,0.6887861571428453
181,0.8318452079626595
182,1.0803945779407043
183,1.1522575384902738
184,0.9360123352037354
185,0.7584984287858741
186,0.9490528653762383
187,0.7734557262385178
188,0.0
189,0.806707665839226
190,0.7189266587028431
191,0.8118476062165725
192,0.981816992574028
