,0
0,0.14425294073169523
1,0.143273207653072
2,0.143613658019418
3,0.14623586413167552
4,0.14610047500408685
5,0.15034821982784857
6,0.14905354773086038
7,0.1460047573611819
8,0.15036006224458107
9,0.14208133960668154
10,0.1478600254059916
11,0.14907593449417011
12,0.1482009921967861
13,0.1462056065586021
14,0.14531879049454005
15,0.148149183338525
16,0.1437710794474083
17,0.1443154728134822
18,0.14744995894760607
19,0.1457323031796168
20,0.14754569431400696
21,0.14156533636670068
22,0.14504935447244122
23,0.15388891086541176
24,0.14886579275052636
25,0.14890880148165164
26,0.14652572804812808
27,0.14630764384675382
28,0.1500991426949547
29,0.1496775093860852
30,0.14433106343141935
31,0.14308973497872196
32,0.14067429351349514
33,0.1429419260159939
34,0.14604318784679854
35,0.1417859384851525
36,0.14305101161247077
37,0.14541625025446064
38,0.14550826611350381
39,0.14288076260743648
40,0.14583925123625816
41,0.14455693805953382
42,0.14596504612314912
43,0.14416378986496886
44,0.14745683022893677
45,0.14734448254545307
46,0.14695463614216847
47,0.14594802705541723
48,0.14288160151355192
49,0.1453266093686792
50,0.1466153927749057
51,0.14619857647268367
52,0.143492963519522
53,0.14240011208020117
54,0.14362811303538559
55,0.14621839502768144
56,0.14749864848454514
57,0.14699830632700905
58,0.1419154266651057
59,0.1479675267452585
60,0.1457543939769408
61,0.14388024091452903
62,0.144043555826939
63,0.14450592282983646
64,0.14547065616554017
65,0.14423179987771081
66,0.14610119011459177
67,0.14659229765423307
68,0.14830160129685593
69,0.14718346919641356
70,0.15100035159385317
71,0.14451659967442868
72,0.14654415654415587
73,0.14382899163661605
74,0.14201158284106677
75,0.1445394184118626
76,0.14707392314617027
77,0.1454708747634202
78,0.14717984263737782
79,0.14765757741021443
80,0.14315535839558238
81,0.14547918310607605
82,0.14799058117790637
83,0.14608132395618184
84,0.1436443074609548
85,0.14315662848480273
86,0.14168853383781094
87,0.14378620593514518
88,0.14361252200239857
89,0.1471367690627731
90,0.144582021597265
91,0.14230220517601674
92,0.14940927463559073
93,0.14422864261919807
94,0.14726566666937416
95,0.14428708350377262
96,0.1422214406368247
97,0.14716890365970048
98,0.14636069142909952
99,0.14372249866259015
100,0.14418676216354903
101,0.14676660898623853
102,0.14669123596087083
103,0.14373535634449985
104,0.14113888310044453
105,0.14746538766193046
106,0.1441247534344044
107,0.1422630820352693
108,0.15021148273435495
109,0.14329648226101327
110,0.1506748030822185
111,0.14549914211640377
112,0.15065031289256364
113,0.14433187763933336
114,0.14425743314970865
115,0.14318980155860786
116,0.14741727555207101
117,0.14238636565969262
118,0.1474533940718879
119,0.14479636607056479
120,0.14392984663000424
121,0.14392195001093297
122,0.14090003280910393
123,0.14364062003133882
124,0.146503819609148
125,0.14800178566801195
126,0.14749564237429463
127,0.14622951767210696
128,0.14872300189196547
129,0.154978840278888
130,0.14673054638594016
131,0.14803353203236294
132,0.1450945462430071
133,0.1487050065475325
134,0.14718909824309398
135,0.1441080064854436
136,0.14607435920901357
137,0.14933119319949242
138,0.14480767307207304
139,0.1439952940905529
140,0.1434575909028815
141,0.14808017173811397
142,0.1420585177413039
143,0.15110144459283487
144,0.14337834946772
145,0.14981941343326813
146,0.14662601054077726
147,0.14369689680271894
148,0.14268747197281356
149,0.14137166344344002
150,0.14750405357134985
151,0.14269685186572492
152,0.14955341623351578
153,0.14917342818360463
154,0.1476949565525616
155,0.14556434798845083
156,0.14646371542228817
157,0.1440277529864308
158,0.14670575852100926
159,0.14242518603839277
160,0.14149736887913913
161,0.14409184518952903
162,0.15194399246207702
163,0.14606670147446468
164,0.1453111512977608
165,0.1474164599513616
166,0.1466880799445735
167,0.1437132737901918
168,0.14676734403428526
169,0.14535729471766748
170,0.1460336137451288
171,0.14652835111243015
172,0.1478318811085818
173,0.14618460306864248
174,0.14948397861499607
175,0.14554982129107596
176,0.14568334089500154
177,0.14626892349024795
178,0.14575655285470732
179,0.14418752788445435
180,0.14531333202695015
181,0.14554984366126994
182,0.1438599008622925
183,0.1426310354811204
184,0.15162764148464838
185,0.1430624510237758
186,0.14715211506472373
187,0.14081218868803405
188,0.14824175867756098
189,0.15189940951010203
190,0.147737772096797
191,0.1480252800786855
192,0.14593034538706265
193,0.1465355573179927
194,0.14383500014142678
195,0.1425757006424866
196,0.14772940289788478
197,0.14451806813276466
198,0.145297198384472
199,0.15008619070512055
200,0.14847969176627282
201,0.1426621757495892
202,0.14732623398758907
203,0.14216002583518353
204,0.1511072069043725
205,0.1439571929487295
206,0.1447420489160301
207,0.1489688513719547
208,0.14729120101443102
209,0.14797623918776814
210,0.1455589293330719
211,0.14449213128137242
212,0.14311140141131307
213,0.14453320649711632
214,0.14362444991834103
215,0.14420381397902454
216,0.14012801267307418
217,0.14219543399542364
218,0.1453503278744526
219,0.1451146583517456
220,0.14815775796776673
221,0.14836280661526263
222,0.14687919337178396
223,0.14639814758868216
224,0.14100322049322553
225,0.1450018171150023
226,0.1437385088150825
227,0.14340895129210218
228,0.14691999639437944
229,0.14094456836378913
230,0.14537300308065385
231,0.14532013791032025
232,0.14375442046691417
233,0.14261609569168035
234,0.14595108619378705
235,0.14389917966288532
236,0.14632410557904627
237,0.1450875367244888
238,0.14425943388129409
239,0.14088332957959712
240,0.1435563204347143
241,0.14419288147113768
242,0.14824551946975764
