,0
0,0.09531969944454309
1,0.0935317981070127
2,0.09246982460569637
3,0.09515121552219724
4,0.09507186667286462
5,0.09419297315360672
6,0.09410761134739479
7,0.09664080742509973
8,0.09457981227011565
9,0.09461399289298486
10,0.09361704917787832
11,0.09560593479569698
12,0.09487989259730215
13,0.0949808765753939
14,0.09294262636172788
15,0.09569355950770635
16,0.09361883009363096
17,0.09484052252661834
18,0.09488003202765301
19,0.09411857434275735
20,0.09407581440226817
21,0.09501861072152787
22,0.09457773858378207
23,0.09296828034481841
24,0.09562833628663035
25,0.09322726040145905
26,0.0930616586847824
27,0.0946219643729083
28,0.09373427481899575
29,0.09302305031054814
30,0.09388966670306127
31,0.09294620434173075
32,0.09396521980043157
33,0.09475825274104607
34,0.09412231760145542
35,0.09382209509861326
36,0.09319076164515903
37,0.09573954921929004
38,0.0914157645478059
39,0.09214845327558106
40,0.09192204408533294
41,0.09356374954290828
42,0.09242631086695936
43,0.09261804951455857
44,0.09270320015013098
45,0.09514691007230916
46,0.09486632214106491
47,0.09469688822655876
48,0.09146665444651957
49,0.09426060294739261
50,0.0919974353752327
51,0.0939684358261797
52,0.0925492781328287
53,0.09447136968736485
54,0.09512137749990969
55,0.09517627354873694
56,0.09290115747622792
57,0.0921188852811451
58,0.096173542735228
59,0.09371194848354028
60,0.09448335514679745
61,0.09470957930820209
62,0.09499290611112478
63,0.09383451005012912
64,0.09439697199746536
65,0.09573322057871098
66,0.09369308028806046
67,0.0948311312837815
68,0.09387891750998079
69,0.0937630256247031
70,0.0929369033368976
71,0.09423755270108072
72,0.09295297493044789
73,0.09376655868045879
74,0.09291889958761013
75,0.09548859489135125
76,0.09350428244415025
77,0.0936092750128476
78,0.09403416220296167
79,0.09494777339821901
80,0.09335978483059768
81,0.09290810997874902
82,0.09509763516501515
83,0.09530527301429223
84,0.09499231562204305
85,0.09372239235157513
86,0.09319326870607618
87,0.09311090668254295
88,0.09427106543799645
89,0.09437229969285607
90,0.09318322319870743
91,0.09375835464880365
92,0.0937310853162668
93,0.09424174943576218
94,0.09376744955713182
95,0.09325075259078122
96,0.09607230841359794
97,0.09454048439078008
98,0.09310630688758935
99,0.09470680654921551
100,0.09434646968334343
101,0.09400084926282108
102,0.09442790634369162
103,0.09258199813606399
104,0.0940522005666971
105,0.09617004302787947
106,0.09295349698792083
107,0.09271872141617844
108,0.09612068647260674
109,0.0926391221036634
110,0.09379327830907942
111,0.09334658167769189
112,0.09360030231974183
113,0.09461089744644974
114,0.09388244250555669
115,0.09397482123466383
116,0.09261626338207969
117,0.09295215067282685
118,0.09188600755998323
119,0.09193293631281295
120,0.09420533708278667
121,0.09517345133151854
122,0.09346241328391112
123,0.0935417424463288
124,0.09352121379486104
125,0.09411310844999282
126,0.09287105402740119
127,0.09555698889302422
128,0.09457957677225384
129,0.09425968898682174
130,0.09725444565288455
131,0.09550561730305676
132,0.09408796933193808
133,0.09298787859010281
134,0.09463536680936901
135,0.09303232958341344
136,0.09390475640973488
137,0.09218325835289137
138,0.09518107201695389
139,0.0951048945605426
140,0.09479148916457227
141,0.09495430017236894
142,0.09492706608032711
143,0.09383565098588277
144,0.09397484966751421
145,0.0937879230892194
146,0.09505851742593638
147,0.09487452499244908
148,0.09467264663009803
149,0.09250837279496334
150,0.09439163025720583
151,0.0935703623767712
152,0.09485491363991301
153,0.09325254269883593
154,0.09389247906870739
155,0.09454492522291055
156,0.09516970194404102
157,0.09516743606215708
158,0.09423456178924636
159,0.09330623304960747
160,0.09255679861716659
161,0.09432587618194786
162,0.09370334097887428
163,0.09269454969090435
164,0.09255555035690226
165,0.09467107608247871
166,0.09426515363893986
167,0.0948296422701313
168,0.09412993940619124
169,0.09390156434180093
170,0.0950788782347587
171,0.09380052797935114
172,0.09428062062954395
173,0.09396257221357215
174,0.09359339468061936
175,0.09269320655136806
176,0.09378834607231613
177,0.0955845682282981
178,0.09475718230439636
179,0.0938010230685962
180,0.09566868943276743
181,0.09410549880536281
182,0.09325244649022926
183,0.09280575122501003
184,0.09314466317068572
185,0.09406741533651028
186,0.0934009072528871
187,0.09425991704041434
188,0.09531089306352176
189,0.09454595178748905
190,0.09191714709504246
191,0.09362409905543898
192,0.09543243167826639
193,0.09359311359027538
194,0.0952290006325167
195,0.0941963519932906
196,0.09505382459119954
197,0.09456649852746485
198,0.09301691383518643
199,0.09528624074007955
200,0.0945586280937228
201,0.09596378308100884
202,0.09233296823298001
203,0.09482236309374646
204,0.09305059276467188
205,0.09473840464823047
206,0.09418408557256643
207,0.0968027200248845
208,0.09509963693774055
209,0.09312526182739343
210,0.09455615518079924
211,0.09097566481029995
212,0.09443338825997068
213,0.09424442399728955
214,0.0941450126702846
215,0.09222806343545058
216,0.09400192104833817
217,0.09400085837798541
218,0.09449436953992676
219,0.09392209661287342
220,0.09360706179303066
221,0.0944407566494333
222,0.09283837477495273
223,0.09632294941043351
224,0.0949313303087588
225,0.09661668110741563
226,0.09431437507660181
227,0.0936601039464308
228,0.09481560394248689
229,0.0941116317940515
230,0.09471612064937915
231,0.09242666602498677
232,0.09329736482858157
233,0.09487736249615697
234,0.09383010293511282
235,0.0931014943471793
236,0.09275626920772947
237,0.0970748282819614
238,0.09316526064718228
239,0.09291340955364476
240,0.09400987898544418
241,0.0927130358717769
242,0.09457873766074631
243,0.09499620223822154
244,0.09461359972108163
245,0.09353366465016515
246,0.09336621312354176
247,0.09571415628854679
248,0.09444351961672952
249,0.09344993162060487
250,0.09586308103339398
251,0.09427265913876605
252,0.09208274915058969
253,0.09403029281492037
254,0.09300535968376436
255,0.09580573558770564
256,0.09373889012006216
257,0.09427712397965246
258,0.0929254908142667
259,0.09303542640055772
260,0.09283739926732049
261,0.09450989291203157
262,0.09244239798969787
263,0.09377376848862723
264,0.0928630617223796
265,0.09200249556282682
266,0.09408985728843795
267,0.09300192769018921
268,0.09369374897647495
269,0.09398437658980158
270,0.09255527432920582
271,0.09360906032643179
272,0.09523153639963705
273,0.09417144890262519
274,0.09395308260206564
275,0.09413990891017895
276,0.09609039455322668
277,0.09254255979406716
278,0.09421832876896731
279,0.09359303981743433
280,0.0941680004685176
281,0.09429245726532091
282,0.09467705482829268
283,0.09407204204921031
284,0.0945268201348642
285,0.09448638420949587
286,0.09229925885552143
287,0.09419137532145308
288,0.09424690040050834
289,0.09448203019182401
290,0.09364749917962044
291,0.0924706379696892
292,0.09652892911193099
293,0.09441948939401228
294,0.09146334992511142
295,0.09429573048950847
296,0.09343656631289343
297,0.09533170332505794
298,0.09073318818438085
299,0.09211499900748314
300,0.09288710680034945
301,0.09435297440895474
302,0.09420612132142168
303,0.09525929372774526
304,0.09264112469949726
305,0.09469847120079336
306,0.0955007205336562
307,0.09375018670990269
308,0.09403201253915948
309,0.09622140107507549
310,0.09543624652619552
311,0.09367263900294676
312,0.09530366815810778
313,0.09456322843695113
314,0.09342325926830085
315,0.09314666563939568
316,0.09404937761419443
317,0.09360120574622849
318,0.095800188111838
319,0.09544110532063604
320,0.09379493598817552
321,0.09450171745455893
322,0.0932294973078893
323,0.0950002139351229
324,0.09248887393458181
325,0.09401274680888103
326,0.09426208210861763
327,0.09564636544673222
328,0.0928981342997744
329,0.09371217166171783
330,0.09367437388611578
331,0.09398721676842896
332,0.09485721237119835
333,0.09454967106081504
334,0.09463892331288443
335,0.09521374118976156
336,0.09509724144401263
337,0.09307597914550177
338,0.09237499232136849
339,0.09376184806355493
340,0.09406001426250542
341,0.09307621596707646
342,0.09316254972869345
343,0.09246681711561357
344,0.09304618418161477
345,0.09291044737021334
346,0.09248594746639636
347,0.09558754393519064
348,0.09672139244017895
349,0.09396390809505034
350,0.09433355606695525
351,0.09321358924970984
352,0.09331629128904916
353,0.09557993480692815
354,0.09401674152421408
355,0.0930280511664803
356,0.09419980385243366
357,0.09268944378574476
358,0.09265880695270091
359,0.09424556881382705
360,0.09443812764632831
361,0.09452672678555239
362,0.09480490588467717
363,0.09427403259036989
364,0.09445762327858817
365,0.09427020224652348
366,0.09412303986802532
367,0.0949988954115602
368,0.09327579680811879
369,0.09440897992350895
370,0.09547196233542478
371,0.09472995551346508
372,0.09411959012654438
373,0.09621886875403991
374,0.09440545270904135
375,0.09354220324958755
376,0.09349384244734342
377,0.09439979248539153
378,0.09367083138453113
379,0.09362722673744361
380,0.09314252434605452
381,0.09484283812931164
382,0.0929166726042346
383,0.09574875606327507
384,0.0939923389492865
385,0.09302415904334511
386,0.09525371677873688
387,0.09523131638147263
388,0.09221311976964805
389,0.0942584954579879
390,0.0957640212513589
391,0.09430942781950762
392,0.09576199945233047
393,0.0966022192897362
394,0.09481111305674722
395,0.09435308061718803
396,0.09512024687716072
397,0.09485973463340198
398,0.0930849865866774
399,0.09310964633834648
400,0.09578702957515978
401,0.09382559740519585
402,0.09303561209810826
403,0.09334595279308619
404,0.09408758806409559
405,0.09443694989139238
406,0.09395974250828604
407,0.09255249562922767
408,0.0922308454870417
409,0.09490911054695664
410,0.09403526804212335
411,0.09534518163634272
412,0.0940777167340578
413,0.09453947265506271
414,0.09457633195423834
415,0.09326268414794268
416,0.09436807884902618
417,0.09327978464960017
418,0.09403911724767262
419,0.09371198548166007
420,0.09740582741089346
421,0.0927879796875869
422,0.0941558464985308
423,0.09352834198152142
424,0.0932208939115474
425,0.09423414643116829
426,0.09371813376301975
427,0.09527866512012266
428,0.09387439401463075
429,0.09451995218507682
430,0.09550646290106718
431,0.09399918021882912
432,0.0943783221413867
433,0.09268477483568957
434,0.09383043774544025
435,0.09466759735074033
436,0.09417778166817707
437,0.09374287447154948
438,0.09386818226306731
439,0.09513092766641533
440,0.0938816016744483
441,0.09439420949286423
442,0.09344899685896312
443,0.09561239179748657
444,0.092138011054342
445,0.09241912063950514
446,0.09332423283797481
447,0.09567182496114213
448,0.09362272730962705
449,0.09326666760049954
450,0.09434176134148162
451,0.09436864509974532
452,0.09608300035146367
453,0.09394771644975279
454,0.0947333770979564
455,0.09441786708216683
456,0.09222492138962375
457,0.09308205040188448
458,0.0946855303102738
459,0.09474726139625494
460,0.09461067054025053
461,0.09481048839712602
462,0.09381749061772786
463,0.09331664999381413
464,0.09487641202327575
465,0.09323303035640976
466,0.09324653872873306
467,0.09440760673117536
468,0.09312269211387633
469,0.09516319146644275
470,0.0937060673160422
471,0.09220003679299234
472,0.09314181576922415
473,0.09360261204080492
474,0.0932663416117868
475,0.09569981813191283
476,0.09317439954270301
477,0.0924556909137068
478,0.09344024135002373
479,0.09350482849533102
480,0.09407836166894676
481,0.09576613137852291
482,0.09222464403920995
483,0.09477934145022697
484,0.09242535923698769
485,0.09281193773169168
486,0.09261878479169228
487,0.09423023184587198
488,0.09427530937593041
489,0.09398494546415781
490,0.09317042894108137
491,0.09422504262056465
492,0.09495069303006992
493,0.09472198471722956
494,0.09316718792465516
495,0.09299155079054697
496,0.09192235341504686
497,0.09315473093674767
498,0.09299001130520344
499,0.09509505013463537
500,0.09364874457433926
501,0.09270165870840594
502,0.09484941240882516
503,0.09359340720147324
504,0.093049922939073
505,0.09565172173938619
506,0.09287498218055651
507,0.09515112476405478
508,0.09373458351704386
509,0.0943184179758273
510,0.09341497172968599
511,0.09319434795270487
512,0.09459626134786252
513,0.094099057737306
514,0.09376680580397243
515,0.09439340339328973
516,0.09439505699413413
517,0.09474027050256906
518,0.09523727575757474
519,0.09407386110043445
520,0.09385838435982213
521,0.09396151929980738
522,0.0942728471393383
523,0.09247685366120366
524,0.09391190896608778
525,0.09311224151251697
526,0.09423684839389053
527,0.0949427607045748
528,0.09424182914004677
529,0.09589065864344924
530,0.09302103200901453
531,0.09438410741253224
532,0.0961762950779573
533,0.09344602398069875
534,0.09611174003118346
535,0.09251321064176803
536,0.09521064621109952
537,0.09320268249825778
538,0.09442204049920108
539,0.09428759291684097
540,0.0928123982935472
541,0.09175995345149843
542,0.09375155171047195
543,0.0949013700259425
544,0.09537631932304595
545,0.09519053839424721
546,0.09292506505512742
547,0.09308371205709222
548,0.09277724849976805
549,0.09584374435333398
550,0.09385604696530521
551,0.0933160141833342
552,0.094547318001507
553,0.09218867071354869
554,0.09344525930769249
555,0.0932179474127428
556,0.09415606171565925
557,0.0932221971787913
558,0.0953099193589141
559,0.09504148843352672
560,0.09191871877331825
561,0.0952353329871119
562,0.09331050248472424
563,0.09496141107125357
564,0.09329683331164816
565,0.09507393989997953
566,0.09363690596749939
567,0.09209773443962131
568,0.09368775928756144
569,0.09416090644388811
570,0.09254949595168148
571,0.09538324755477227
572,0.09510906679775742
573,0.09538731703503991
574,0.09357137353811916
575,0.09361355447500141
576,0.09345611215248657
577,0.09368728897680986
578,0.09548329408212972
579,0.09421720156724014
580,0.09205703946064189
581,0.09369025295953227
582,0.09442266261863069
583,0.09450073246998565
584,0.09456341633504348
585,0.09488046006361929
586,0.09622361343459815
587,0.09427354970550302
588,0.09309792944749791
589,0.0930000425929969
590,0.09427111815131761
591,0.09525445954247107
592,0.09426129607499369
593,0.093864613767833
594,0.09454019109216542
595,0.0933135976088274
596,0.09372494051035264
597,0.09436544120827826
598,0.09435950304962414
599,0.0932202220475282
600,0.0929979400680224
601,0.0940951316798709
602,0.0950032691414203
603,0.09464633523892448
604,0.09568803692656812
605,0.09429474848063209
606,0.0943708424212632
607,0.09492159863892304
608,0.09293764974199585
609,0.09367833065319192
610,0.09322882692488908
611,0.09276278947860953
612,0.09340312944027254
613,0.09295971406994305
614,0.09320097754050342
615,0.09480854496374153
616,0.09292348736260986
617,0.09409621265610578
618,0.09188711446832304
619,0.09434148978922137
620,0.09335668459383026
621,0.09315764585859455
622,0.09455909604164811
623,0.09236506646973879
624,0.09234850712408407
625,0.09161992322695445
626,0.09242362173569334
627,0.09161937613692842
628,0.09335068160066856
629,0.09321089892449977
630,0.09137540092782004
631,0.09332175104000055
632,0.09176974545955262
633,0.0932524747030744
634,0.09369225746572735
635,0.09326944287534594
636,0.09502892563219882
637,0.09266404364383483
638,0.09180271316199566
639,0.0917041347124463
640,0.09087749796254459
641,0.09284514785679783
642,0.09544551418349051
643,0.09274340408313236
644,0.09362570129892052
645,0.09347369153900065
646,0.09246728465912299
647,0.09286263762481597
648,0.09387446273154837
649,0.09318307308567406
650,0.09634001994809842
651,0.09364562234228825
652,0.09315549644693928
653,0.09232385075231182
654,0.09097500523699406
655,0.09372918071700032
656,0.09523370155511283
657,0.09533656275157834
658,0.0924422037881491
659,0.09485259378616005
660,0.09579632169496713
661,0.09332718223147254
662,0.09224755550610765
663,0.0936645685992484
664,0.09346419330920876
665,0.09478989545499279
666,0.09377499278324569
667,0.09417133177326571
668,0.09245559263581633
669,0.09457909086168413
670,0.09506215552070023
671,0.09453029176351298
672,0.09706308624510998
673,0.09428909091340937
674,0.09261900517673838
675,0.09456319587777094
676,0.09447234263027135
677,0.09432605467432378
678,0.09544726230899457
679,0.09381918832395891
680,0.09447891969305669
681,0.09270638707383887
682,0.09400285106086977
683,0.0922057405613362
684,0.09552073898884647
685,0.09493614767846903
686,0.09208597075110271
687,0.09344349384549004
688,0.09504696926528103
689,0.09299706637994423
690,0.0953247132965917
691,0.0944895716248829
692,0.09445717214718409
693,0.09617566395009089
694,0.09376682041848211
695,0.09350543310530028
696,0.0934548436092375
697,0.09478640389624571
698,0.09460799781264452
699,0.09362943090575702
700,0.09215284489974267
701,0.09360176612617357
702,0.09499677568361908
703,0.09493815907761441
704,0.09551136953553103
705,0.0944249870321151
706,0.09294164128227922
707,0.09447371787695048
708,0.09455635684560333
709,0.09366983420957711
710,0.09550384337829117
711,0.09483944193818536
712,0.09401516217681159
713,0.09566279910947444
714,0.09479790984624423
715,0.09275965707815588
716,0.0939822638129826
717,0.09395985290829052
718,0.09457312472176732
719,0.09532516064049947
720,0.09130349749236245
721,0.09202273448441124
722,0.09402677437435393
723,0.09542615609381042
724,0.09318051407321695
725,0.09400379171355125
726,0.09196503708752914
727,0.09386560921651968
728,0.09395258469472424
729,0.09563308060612656
730,0.09485615399149065
731,0.09356207474097471
732,0.09363261778779715
733,0.09646353113790379
734,0.09402761816806317
735,0.09468138147182267
736,0.0929455833249324
737,0.09273333964963344
738,0.09583578594253357
739,0.09505146875726314
740,0.09468838573966558
741,0.09584952909251825
742,0.09493256978638112
743,0.09610923517709528
744,0.0937814210621285
745,0.09218298322913589
746,0.0945380795238437
747,0.09310346993303453
748,0.09252862450042876
749,0.09470174268957406
750,0.09414255714326049
751,0.09477778594569669
752,0.09455181763999507
753,0.0946631975725766
754,0.09373420381366411
755,0.09402469039290666
756,0.09569163441758416
757,0.09520715510124537
758,0.09371378291319085
759,0.09535028860404084
760,0.09573157053921828
761,0.0920600630194965
762,0.09512114113296338
763,0.09519492760500756
764,0.09374701125678124
765,0.09328089406149781
766,0.09315402113873981
767,0.09572086589247072
768,0.09253527085314092
769,0.0937813161350763
770,0.09585522670140986
771,0.0933462064078844
772,0.09482650946330708
