,0
0,0.21064666447457092
1,0.2029882576472746
2,0.21055890814769956
3,0.2159772311664331
4,0.21165377654883794
5,0.21235211928047346
6,0.20737221341679485
7,0.21727858844033984
8,0.19957122176905673
9,0.20179015731914746
10,0.20673568211031212
11,0.20395661004501978
12,0.20714618725640926
13,0.20024767117419748
14,0.2076298544435388
15,0.20686206310092722
16,0.2070232094300212
17,0.21266401541653612
18,0.2135161660069647
19,0.2067472952402419
20,0.21601539586506058
21,0.20465619604025284
22,0.20886060318959865
23,0.20142855568314105
24,0.21418406728412287
25,0.20288678254261638
26,0.2073339842743599
27,0.21659338871604358
28,0.20145396897101864
29,0.21006948930428712
30,0.2010320334089712
31,0.20663820238583122
32,0.21519085980216535
33,0.1994528862433734
34,0.20977507614499766
35,0.19927020912017238
36,0.20280491241309412
37,0.20956381521512335
38,0.21474868996978963
39,0.20592436733518735
40,0.2082042195442109
41,0.21555868411311552
42,0.19841056582037064
43,0.210701669571019
44,0.20888159735767783
45,0.20560167758476994
46,0.2074514587929181
47,0.202996575937643
48,0.210865595120896
49,0.20236445794098193
50,0.20161757886906373
51,0.20239234344956764
52,0.20787631147546667
53,0.2051131054840105
54,0.20444580463682135
55,0.20304722755659338
56,0.2007071727137042
57,0.2124354961340926
58,0.20974608615939772
59,0.21877998007781987
60,0.20897500679929135
61,0.20749950567993664
62,0.20318508362272483
63,0.21201802355880225
64,0.20115408759976808
65,0.20407874054873892
66,0.1967060280499019
67,0.20884820640478224
68,0.20700668482364462
69,0.21504091332959543
70,0.20368137854498944
71,0.2118972707367387
72,0.20202839060824865
73,0.19942241866318033
74,0.20151251244584173
75,0.19831908171638155
76,0.20640381318280213
77,0.2016787013381145
78,0.20099456730516022
79,0.20881848212106768
80,0.2068455861933995
81,0.20395123652817518
82,0.2053690417751596
83,0.1986423511134767
84,0.20585883347287046
85,0.19910222279330164
86,0.202653506799298
87,0.20642689526931532
88,0.20711891670641044
89,0.2123533314476976
90,0.21440657299126514
91,0.21684581238058834
92,0.2110275839913691
93,0.20643026216571664
94,0.20028258975134824
95,0.20280738545830837
96,0.2023930920545019
97,0.20431321176761688
98,0.21147101637165272
99,0.20701585674841616
100,0.20741986486022343
101,0.20803056027807573
102,0.20695994700204723
103,0.21027352016510098
104,0.1970426297093981
105,0.19859634897800701
106,0.20593488547071634
107,0.21753515957323152
108,0.20995078743526324
109,0.20182421296907618
110,0.2015769576108646
111,0.21506216911805245
112,0.2106267805551807
113,0.19873602420600053
114,0.20559674177993406
115,0.21575668362916126
116,0.20764551545915594
117,0.20812461769935656
118,0.2026820391712832
119,0.20217896347688497
120,0.2021243766608532
121,0.21053674829900165
122,0.20277887517998433
123,0.21479162447400696
124,0.20418382696141682
125,0.205155770930783
126,0.2030279027942223
127,0.20416389805775276
128,0.20736713184298491
129,0.20525037108667302
130,0.20852875665596868
131,0.22062389501587734
132,0.2010593270892346
133,0.20867326658418878
134,0.21163356596995714
135,0.20700240783422896
136,0.2130001572234604
137,0.2061425759517012
138,0.20293869662910788
139,0.20822385943088806
140,0.2061003974703294
141,0.21127645459050656
142,0.21109807083258506
143,0.21433541127145758
144,0.21250036777574238
145,0.20830425999594818
146,0.20776000409034462
147,0.20530046457043852
148,0.21160851410382622
149,0.20490859344760606
150,0.1984689579864875
151,0.2170408630263702
152,0.2075036597555782
153,0.219287871740762
154,0.2043612553639289
155,0.20895896075043524
156,0.20784581218359016
157,0.2068979928401777
158,0.20797570450107858
159,0.1998987365542445
160,0.20590081546160247
161,0.2065449008105126
162,0.206775130284248
163,0.20254528166328228
164,0.20624205596472936
165,0.2049036283443642
166,0.20596795701498122
167,0.2149704512795679
168,0.20468736194667078
169,0.20774382794679397
170,0.20928429408083873
171,0.204684245840092
172,0.20928897571219535
173,0.2036067445648654
174,0.20617286019233788
175,0.21400500467612957
176,0.20740987369408775
177,0.20516244055923116
178,0.20990064414916165
179,0.20861403964979144
180,0.20023279172738537
181,0.21614929889013032
182,0.2151519996732087
183,0.21215360958791918
184,0.21562020728648126
